question_id,question_text,answer_id,answer_text,grade_level,academic_year_id,avg_knowledge_pct,student_count
7278,"What are the virtues of faith, hope, and charity (love) called?",30150,Cardinal virtues   ,5,4,37.77777777777778,1
7279,How does receiving Holy Communion affect our lives?,30155,"It makes it impossible for us to sin
",5,4,37.77777777777778,1
7280,Jesus' suffering and death is also called __________.,30158,Original Sin,5,4,37.77777777777778,1
7284,"Who shares the royal office of Christ as priest, prophet, and king?",30177,Only bishops,5,4,48.07692307692308,1
7285,Which virtues are infused into our souls at Baptism?,30181,"Peace, love, joy",5,4,48.07692307692308,1
7286,What are the human virtues that can be developed through our own efforts?,30182,Cardinal virtues,5,4,48.07692307692308,1
7287,"Which virtue can be defined as ""right reason in action""?",30187,Patience,5,4,48.07692307692308,1
7301,What is the priest's role in the sacrament of marriage?,30243,He acts as the Church's witness,5,4,66.69570629116008,5379
7301,What is the priest's role in the sacrament of marriage?,30244,He is the minister of the sacrament,5,4,63.744582004010894,22890
7301,What is the priest's role in the sacrament of marriage?,30245,He brings the rings,5,4,48.61646526799615,574
7301,What is the priest's role in the sacrament of marriage?,30246,He does not have a role,5,4,57.42431412634714,1405
7330,What is the role of the priest in confession?,30361,The priest forgives our sins in Jesus' name,5,4,37.77777777777778,1
7331,What should we do before going to confession?,30365,Anoint ourselves with oil,5,4,37.77777777777778,1
7332,What is God’s ultimate expression of love?,30367,Giving us the Ten Commandments,5,4,51.49209805187647,1352
7332,What is God’s ultimate expression of love?,30368,Choosing Mary to be the Mother of God,5,4,48.28786798209121,537
7332,What is God’s ultimate expression of love?,30369,Instituting confession,5,4,53.75667087985394,505
7332,What is God’s ultimate expression of love?,30370,Jesus dying for our sins,5,4,64.74210048117178,27863
7333,____ is an effect of confession.,30373,The beatific vision,5,4,48.07692307692308,1
7334,What is the ultimate purpose of the Commandments?,30375,To help us love God and each other,5,4,48.07692307692308,1
7339,Which of the following is NOT a liturgical season?,30397,Advent,5,4,37.77777777777778,1
7340,Which theological virtue is the greatest?,30402,They are all equal,5,4,37.77777777777778,1
7341,What are the four cardinal virtues?,30403,"Faith, charity, patience, and peace",5,4,37.77777777777778,1
7342,Which of the following books of the Bible is in the Old Testament?,30407,Isaiah,5,4,67.26900875810348,9964
7342,Which of the following books of the Bible is in the Old Testament?,30408,Romans,5,4,60.43954204777396,6940
7342,Which of the following books of the Bible is in the Old Testament?,30409,Revelation,5,4,62.47661101496488,5225
7342,Which of the following books of the Bible is in the Old Testament?,30410,Hebrews,5,4,62.912503977996,8114
7343,What is the difference between venial sin and mortal sin?,30411,"Venial sin hurts our friendship with God, and mortal sin breaks our friendship with God",5,4,66.40353285947458,23519
7343,What is the difference between venial sin and mortal sin?,30412,Venial sin and mortal sin are the same thing,5,4,52.06728417706041,1161
7343,What is the difference between venial sin and mortal sin?,30413,"Venial sin helps us grow in holiness, but mortal sin does not",5,4,52.774905580098746,2567
7343,What is the difference between venial sin and mortal sin?,30414,"Venial sin must be confessed to a priest, but mortal sin does not",5,4,56.557473335855214,2982
7348,Prayer can be described as a battle because __________________.,30431,Prayer is destructive,5,4,37.77777777777778,1
7349,The goal of the Christian life is to _______________.,30435,Go on a pilgrimage to the Holy Land,5,4,53.69590490989607,1246
7349,The goal of the Christian life is to _______________.,30436,Be with God in Heaven forever,5,4,64.76821349919359,27821
7349,The goal of the Christian life is to _______________.,30437,Learn the most about the saints,5,4,49.08169883456623,884
7349,The goal of the Christian life is to _______________.,30438,Be wealthy,5,4,47.038388586508326,302
7350,The cardinal virtue of temperance helps us _______________.,30439,Practice self-control,5,4,69.33571337680294,12430
7350,The cardinal virtue of temperance helps us _______________.,30440,Love God and love our neighbor,5,4,58.97168424359064,11201
7350,The cardinal virtue of temperance helps us _______________.,30441,Lie to our parents,5,4,48.17940038684719,387
7350,The cardinal virtue of temperance helps us _______________.,30442,Do to others as we would want them to do to us,5,4,62.16373666837854,6173
7351,Which is an example of justice?,30443,Only eating one piece of birthday cake when you want two,5,4,61.15104791934854,1472
7351,Which is an example of justice?,30444,Acting bravely to protect your family,5,4,61.4398629876965,10278
7351,Which is an example of justice?,30445,Returning what you have borrowed,5,4,66.12122540187944,7003
7351,Which is an example of justice?,30446,All of these,5,4,64.7176645535164,11439
7352,At what event was Jesus revealed in His divine glory to three of His apostles?,30450,The Transfiguration,5,4,48.07692307692308,1
7353,Which of the cardinal virtues strengthens us to do good and avoid evil?,30454,Fortitude,5,4,48.07692307692308,1
7354,What type of prayer consists of reading and meditating on Scripture?,30456,The Divine Mercy Chaplet,5,4,48.07692307692308,1
7355,Alicia prays every day. This practice:,30460,Ensures that God will answer all her prayers,5,4,48.07692307692308,1
7452,"We become members of the Church through the Sacraments of Baptism, Confirmation, and the Eucharist. These are called the Sacraments of ___________________________.",30847,Healing,5,4,55.895390070921984,39
7452,"We become members of the Church through the Sacraments of Baptism, Confirmation, and the Eucharist. These are called the Sacraments of ___________________________.",30848,Holy Orders,5,4,56.92901025432534,157
7452,"We become members of the Church through the Sacraments of Baptism, Confirmation, and the Eucharist. These are called the Sacraments of ___________________________.",30849,Christian Initiation,5,4,68.876722467148,333
7452,"We become members of the Church through the Sacraments of Baptism, Confirmation, and the Eucharist. These are called the Sacraments of ___________________________.",30850,Service of Communion,5,4,56.761086900794666,83
7453,The Sacraments of Reconciliation and Anointing of the Sick are two ways that we celebrate Jesus' ___________________________.,30851,crucifixion,5,4,56.21688269340507,87
7453,The Sacraments of Reconciliation and Anointing of the Sick are two ways that we celebrate Jesus' ___________________________.,30852,healing power,5,4,67.30413125196749,383
7453,The Sacraments of Reconciliation and Anointing of the Sick are two ways that we celebrate Jesus' ___________________________.,30853,words,5,4,50.001528491073614,29
7453,The Sacraments of Reconciliation and Anointing of the Sick are two ways that we celebrate Jesus' ___________________________.,30854,miracles,5,4,58.818568380091634,113
7454,Those who receive the Sacrament of Holy Orders or the Sacrament of Matrimony are strengthened to serve God and the Church through a particular ________________________________.,30855,vocation,5,4,67.76577652337531,343
7454,Those who receive the Sacrament of Holy Orders or the Sacrament of Matrimony are strengthened to serve God and the Church through a particular ________________________________.,30856,job,5,4,58.73117502845636,81
7454,Those who receive the Sacrament of Holy Orders or the Sacrament of Matrimony are strengthened to serve God and the Church through a particular ________________________________.,30857,chore,5,4,50.15447023425747,33
7454,Those who receive the Sacrament of Holy Orders or the Sacrament of Matrimony are strengthened to serve God and the Church through a particular ________________________________.,30858,position,5,4,58.767158544955386,155
7455,Which of the following is an example of spontaneous prayer?,30859,The Our Father,5,4,58.344596558539706,122
7455,Which of the following is an example of spontaneous prayer?,30860,A prayer made up from your heart,5,4,66.97498799497636,384
7455,Which of the following is an example of spontaneous prayer?,30861,The Hail Mary,5,4,55.126013171225935,42
7455,Which of the following is an example of spontaneous prayer?,30862,The Act of Contrition,5,4,56.45570146276596,64
7456,The blessing and dismissal are during the _____________________________ of the Mass.,30863,Liturgy of the Eucharist,5,4,56.0465457421297,139
7456,The blessing and dismissal are during the _____________________________ of the Mass.,30864,Introductory Rites,5,4,57.49014972419228,45
7456,The blessing and dismissal are during the _____________________________ of the Mass.,30865,Concluding Rites,5,4,68.70096091138828,348
7456,The blessing and dismissal are during the _____________________________ of the Mass.,30866,Liturgy of the Word,5,4,55.99290780141844,80
7458,"A day that we are required to participate in the Mass to celebrate a special event in the life of Jesus, Mary or a saint is called ______________________________________________.",30868,a Communion Service,5,4,51.893838652482266,40
7458,"A day that we are required to participate in the Mass to celebrate a special event in the life of Jesus, Mary or a saint is called ______________________________________________.",30869,a Holy Day of Obligation,5,4,65.55977195410252,492
7458,"A day that we are required to participate in the Mass to celebrate a special event in the life of Jesus, Mary or a saint is called ______________________________________________.",30870,Sunday,5,4,58.26009867406722,46
7458,"A day that we are required to participate in the Mass to celebrate a special event in the life of Jesus, Mary or a saint is called ______________________________________________.",30871,Ordinary Time,5,4,51.581403838131,34
7459,"Acts of love that help us care for the needs of people's hearts, minds and souls are ____________________.",30872,Corporal Works of Mercy,5,4,62.17368341632714,141
7459,"Acts of love that help us care for the needs of people's hearts, minds and souls are ____________________.",30873,Works of Kindness,5,4,58.83472851993954,122
7459,"Acts of love that help us care for the needs of people's hearts, minds and souls are ____________________.",30874,Spiritual Works of Mercy,5,4,66.981480043485,274
7459,"Acts of love that help us care for the needs of people's hearts, minds and souls are ____________________.",30875,Works of Love,5,4,59.56855791962175,75
7460,Which of the following is an example of a Corporal Work of Mercy?,30876,Comfort the sorrowful,5,4,61.07952696987442,109
7460,Which of the following is an example of a Corporal Work of Mercy?,30877,Forgive all injuries,5,4,57.3163388197511,53
7460,Which of the following is an example of a Corporal Work of Mercy?,30878,Pray for the living and the dead,5,4,57.626901289085154,159
7460,Which of the following is an example of a Corporal Work of Mercy?,30879,Feed the hungry,5,4,68.40818527454852,291
7461,A ____________________________ sin is a sin that weakens a person's friendship with God.,30880,venial,5,4,66.8293906308324,456
7461,A ____________________________ sin is a sin that weakens a person's friendship with God.,30881,accidental,5,4,47.4372865773575,27
7461,A ____________________________ sin is a sin that weakens a person's friendship with God.,30882,mortal,5,4,55.31068665377176,110
7461,A ____________________________ sin is a sin that weakens a person's friendship with God.,30883,deliberate,5,4,48.72153788727137,19
7462,_______________________________ are members of the Church who use the Lectionary during the Liturgy of the Word.,30884,Ushers/Greeters,5,4,55.26439299123905,51
7462,_______________________________ are members of the Church who use the Lectionary during the Liturgy of the Word.,30885,Altar Servers,5,4,56.29488733279469,158
7462,_______________________________ are members of the Church who use the Lectionary during the Liturgy of the Word.,30886,Lectors/Readers,5,4,68.12541371158393,375
7462,_______________________________ are members of the Church who use the Lectionary during the Liturgy of the Word.,30887,Choir Members,5,4,53.74240121580547,28
7463,Prayers of _________________________ give glory to God for being God.,30888,petition,5,4,57.4468085106383,84
7463,Prayers of _________________________ give glory to God for being God.,30889,intercession,5,4,56.5634957344023,69
7463,Prayers of _________________________ give glory to God for being God.,30890,thanksgiving,5,4,60.28780395136778,140
7463,Prayers of _________________________ give glory to God for being God.,30891,praise,5,4,67.70944845889647,318
7465,"During Mass, roles of service in the Church would include readers/lectors, ushers, altar servers, choir members, and ___________________________.",30896,Janitors,5,4,49.568826563507415,11
7465,"During Mass, roles of service in the Church would include readers/lectors, ushers, altar servers, choir members, and ___________________________.",30897,Secretaries,5,4,54.18091438703141,56
7465,"During Mass, roles of service in the Church would include readers/lectors, ushers, altar servers, choir members, and ___________________________.",30898,Catechumens,5,4,56.36733416770964,51
7465,"During Mass, roles of service in the Church would include readers/lectors, ushers, altar servers, choir members, and ___________________________.",30899,Eucharistic Ministers,5,4,65.43093755405638,492
7466,"Sharing your time, talent, and treasure with the Church and others is known as _____________________.",30900,conversion,5,4,57.57374274661509,110
7466,"Sharing your time, talent, and treasure with the Church and others is known as _____________________.",30901,initiation,5,4,58.42334274135186,98
7466,"Sharing your time, talent, and treasure with the Church and others is known as _____________________.",30902,stewardship,5,4,66.85177977666301,369
7466,"Sharing your time, talent, and treasure with the Church and others is known as _____________________.",30903,fasting,5,4,58.21836214539008,32
7467,What is our mission as baptized members of the Church?,30904,To spread the Good News about Christ,5,4,64.16127042861548,575
7467,What is our mission as baptized members of the Church?,30905,To make good grades,5,4,52.64627659574468,10
7467,What is our mission as baptized members of the Church?,30906,To do chores,5,4,48.7322695035461,10
7467,What is our mission as baptized members of the Church?,30907,To be altar servers,5,4,48.81268996960486,14
7468,Family members have the responsibility to _________________________________.,30908,fight with one another,5,4,46.11195542046606,7
7468,Family members have the responsibility to _________________________________.,30909,love and respect one another,5,4,64.05861275110468,573
7468,Family members have the responsibility to _________________________________.,30910,always live together,5,4,54.82311719013847,21
7468,Family members have the responsibility to _________________________________.,30911,always agree with each other,5,4,51.27992021276596,8
7469,"As Disciples of Christ, we recognize that all human life is ______________________________.",30912,unimportant,5,4,52.04491725768322,15
7469,"As Disciples of Christ, we recognize that all human life is ______________________________.",30913,valuable in some circumstances,5,4,56.68891670143235,153
7469,"As Disciples of Christ, we recognize that all human life is ______________________________.",30914,sometimes sacred,5,4,52.42229870671673,51
7469,"As Disciples of Christ, we recognize that all human life is ______________________________.",30915,always sacred and should be protected,5,4,67.85199581742135,390
7470,A way to demonstrate respect for others is to ____________________________________.,30916,spread rumors about others,5,4,50.86566541510221,17
7470,A way to demonstrate respect for others is to ____________________________________.,30917,use unkind words,5,4,50.62056737588652,11
7470,A way to demonstrate respect for others is to ____________________________________.,30918,communicate in an honest and respectful manner,5,4,64.05543405738008,574
7470,A way to demonstrate respect for others is to ____________________________________.,30919,do your homework,5,4,57.21884498480243,7
7471,_________________________ are outward symbols of a Catholic’s faith and devotion.,30920,Sacramentals,5,4,65.52063695125236,316
7471,_________________________ are outward symbols of a Catholic’s faith and devotion.,30921,Prayers,5,4,62.314968442969615,218
7471,_________________________ are outward symbols of a Catholic’s faith and devotion.,30922,Sins,5,4,57.13969098277609,42
7471,_________________________ are outward symbols of a Catholic’s faith and devotion.,30923,Feelings,5,4,57.601278744895765,33
7472,We carry on the mission of Jesus when we ____________________________________.,30924,spend money on things we want,5,4,49.70238095238095,14
7472,We carry on the mission of Jesus when we ____________________________________.,30925,refuse to help others,5,4,50.5129179331307,14
7472,We carry on the mission of Jesus when we ____________________________________.,30926,ignore someone who is hurting,5,4,47.99645390070922,20
7472,We carry on the mission of Jesus when we ____________________________________.,30927,help those in need,5,4,64.62409127240893,559
7597,During which of the following parts of the Mass do we receive Holy Communion?,31426,Liturgy of the Eucharist,5,4,37.77777777777778,1
7605,In heaven we will be in perfect _______________________ with God forever,31459,Entertainment,5,4,37.77777777777778,1
7606,"While ancient myths present the gods as selfish and jealous, Sacred Scripture teaches that God created everything out of:",31460,Selfishness and jealousy,5,4,52.63492255566312,2066
7606,"While ancient myths present the gods as selfish and jealous, Sacred Scripture teaches that God created everything out of:",31461,Love,5,4,65.22434701492537,26803
7606,"While ancient myths present the gods as selfish and jealous, Sacred Scripture teaches that God created everything out of:",31462,Fear,5,4,48.83227176220807,629
7606,"While ancient myths present the gods as selfish and jealous, Sacred Scripture teaches that God created everything out of:",31463,Anger,5,4,49.033816425120776,346
7607,"The Holy Bible teaches that as baptized Christians, the human body is:",31467,"Like clay, to be molded by our own designs",5,4,48.07692307692308,1
15,How can we know that God exists? ,49,From reading the Bible,5,5,58.253715498938426,4403
15,How can we know that God exists? ,50,Learning about and getting to know Jesus,5,5,55.29970760233918,1769
15,How can we know that God exists? ,51,Using our reason and seeing the order and beauty of the world,5,5,56.49694683908046,1856
15,How can we know that God exists? ,52,All of these,5,5,67.12781983930779,32413
18,Jesus said the second Greatest Commandment was to love your neighbor as yourself. What did Jesus say was the Greatest Commandment?,61,You shall love one another,5,5,58.13248113453032,7699
18,Jesus said the second Greatest Commandment was to love your neighbor as yourself. What did Jesus say was the Greatest Commandment?,62,You shall have no strange gods before me,5,5,62.00294061847847,8795
18,Jesus said the second Greatest Commandment was to love your neighbor as yourself. What did Jesus say was the Greatest Commandment?,63,"You shall love the Lord your God with all your heart, soul, and mind",5,5,68.74445617740233,23718
18,Jesus said the second Greatest Commandment was to love your neighbor as yourself. What did Jesus say was the Greatest Commandment?,64,You shall baptize all nations,5,5,49.0036231884058,253
20,Which of the following statements is FALSE? ,69,Prayer is a personal relationship with God,5,5,58.066466718266255,2588
20,Which of the following statements is FALSE? ,70,Prayer is an optional part of the Christian life,5,5,67.65288430940075,30426
20,Which of the following statements is FALSE? ,71,Prayer is our response of faith to God who first calls us,5,5,58.06441920557659,5559
20,Which of the following statements is FALSE? ,72,Prayer comes from our hearts,5,5,55.09920634920635,1892
23,What did Jesus say about His Body and Blood?,77,Take and eat,5,5,59.67991244697175,3701
23,What did Jesus say about His Body and Blood?,78,All of the above,5,5,68.00745321915636,26325
23,What did Jesus say about His Body and Blood?,79,"My flesh is real food, my blood is real drink",5,5,58.94576207378724,3103
23,What did Jesus say about His Body and Blood?,80,I am the Bread of Life,5,5,60.2224913573508,7334
25,Which best describes the Mass?,85,It is celebrated only on Sundays,5,5,52.53790288379983,1578
25,Which best describes the Mass?,86,It is the Church’s most important act of worship,5,5,66.69560907842158,32082
25,Which best describes the Mass?,87,It is chiefly a celebration of human community,5,5,61.58526049973418,6278
25,Which best describes the Mass?,88,It is always an hour long,5,5,50.53096627756161,518
97,I am confirmed/I plan to be confirmed.,408,Yes,5,5,65.99826231261223,33043
97,I am confirmed/I plan to be confirmed.,409,No,5,5,61.58063788353757,7020
115,I should help everyone to show them God's love.,405,This is true,5,5,65.48298328012173,37904
115,I should help everyone to show them God's love.,406,This is not true,5,5,56.20684243565599,531
115,I should help everyone to show them God's love.,407,Not sure,5,5,62.30731502242153,1784
116,My parents bring me to Church often and we pray together.,410,Yes,5,5,66.67589777005503,23022
116,My parents bring me to Church often and we pray together.,411,No,5,5,63.26936729295522,17140
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,412,This is true,5,5,66.09818493309255,36000
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,413,This is not true,5,5,57.16729837860602,1583
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,414,Not sure,5,5,58.03843952689813,2621
130,I have received First Communion.,459,Yes,5,5,66.37959040631938,32577
130,I have received First Communion.,460,No,5,5,60.05552483642061,7234
132,What are the four marks of the Church?,461,"One, divine, Christian, and apostolic",5,5,60.5401813633521,5339
132,What are the four marks of the Church?,462,"One, Roman, catholic, and eternal",5,5,54.71800674476393,1882
132,What are the four marks of the Church?,463,"One, holy, catholic, and apostolic",5,5,68.82511525999514,23380
132,What are the four marks of the Church?,464,"One, holy, true, and eternal",5,5,60.97124443084039,9814
133,What flowed from Jesus’ side at the crucifixion? ,465,Light,5,5,59.54628845611064,5915
133,What flowed from Jesus’ side at the crucifixion? ,466,Blood and water,5,5,69.60230497316405,20580
133,What flowed from Jesus’ side at the crucifixion? ,467,Water and wine,5,5,59.41952781567379,4404
133,What flowed from Jesus’ side at the crucifixion? ,468,Only blood,5,5,61.74600672551493,9528
135,____ are stories Jesus told to teach about the Kingdom of God.,473,Parables,5,5,70.7771108969304,22848
135,____ are stories Jesus told to teach about the Kingdom of God.,474,Scrolls,5,5,54.6239837398374,2096
135,____ are stories Jesus told to teach about the Kingdom of God.,475,Fables,5,5,54.93932038834952,1547
135,____ are stories Jesus told to teach about the Kingdom of God.,476,Psalms,5,5,58.685927418387664,13918
138,Which best describes praying before the Lord in the Blessed Sacrament?,485,Petition,5,5,61.35566134727996,7469
138,Which best describes praying before the Lord in the Blessed Sacrament?,486,Adoration,5,5,69.8758025266646,19337
138,Which best describes praying before the Lord in the Blessed Sacrament?,487,Intercession,5,5,59.876342984612585,7331
138,Which best describes praying before the Lord in the Blessed Sacrament?,488,Absolution,5,5,61.44733685220729,6256
139,When can Anointing of the Sick be received?,489,Only once,5,5,54.34799624295554,1600
139,When can Anointing of the Sick be received?,490,Any time the recipient becomes sick at all,5,5,58.96235380116959,5705
139,When can Anointing of the Sick be received?,491,When a person becomes seriously ill or is in danger of dying,5,5,67.53539459505596,31261
139,When can Anointing of the Sick be received?,492,After sacraments of initiation,5,5,53.88630818318318,1780
140,When does a person receive Baptism? ,493,Every Christmas,5,5,50.50174520069808,575
140,When does a person receive Baptism? ,494,Only once when they enter the Church,5,5,68.47208347208347,30072
140,When does a person receive Baptism? ,495,Anytime forgiveness of sins is needed,5,5,55.98312188915086,8924
140,When does a person receive Baptism? ,496,When the person is seriously ill,5,5,54.18339067278288,876
142,What is Christian love? ,497,Wanting and doing what is good for someone else,5,5,68.40816469926925,29678
142,What is Christian love? ,498,A feeling we have for some people,5,5,56.383686210640604,3075
142,What is Christian love? ,499,The pleasure we get from having and doing things we like,5,5,55.908681832107845,4361
142,What is Christian love? ,500,Excitement and happiness,5,5,56.5052449332926,3279
143,The souls in purgatory will:,501,Go to heaven,5,5,67.56910047891711,28510
143,The souls in purgatory will:,502,Never leave there,5,5,60.43503428622317,3747
143,The souls in purgatory will:,503,Go to hell,5,5,58.538637587506734,2489
143,The souls in purgatory will:,504,Return as angels,5,5,59.0075677886863,5711
144,To whom did the apostles pass on their authority? Who are their successors?,505,Prophets,5,5,62.48133539469859,12632
144,To whom did the apostles pass on their authority? Who are their successors?,506,Gentiles,5,5,61.29866180048662,2059
144,To whom did the apostles pass on their authority? Who are their successors?,507,Bishops,5,5,68.41178128523111,18658
144,To whom did the apostles pass on their authority? Who are their successors?,508,Israelites,5,5,62.45267823551543,7100
145,Confession and Anointing of the Sick are ____.,509,Sacraments of service,5,5,56.560215467487495,2606
145,Confession and Anointing of the Sick are ____.,510,Sacraments of initiation,5,5,58.40811022849858,3403
145,Confession and Anointing of the Sick are ____.,511,Sacraments of healing,5,5,66.77411846422132,33877
145,Confession and Anointing of the Sick are ____.,512,Sacraments of power,5,5,48.08995686999384,541
146,When do we first receive the gifts of the Holy Spirit?,513,Baptism,5,5,67.57057546145494,27657
146,When do we first receive the gifts of the Holy Spirit?,514,Conception,5,5,61.49924471299094,663
146,When do we first receive the gifts of the Holy Spirit?,515,First Communion,5,5,56.23501564468284,8225
146,When do we first receive the gifts of the Holy Spirit?,516,Confirmation,5,5,67.38319654612293,3915
383,Which are the theological virtues?,1352,"Faith, Hope, Love",5,5,66.84643437947523,27499
383,Which are the theological virtues?,1353,"Prudence, Justice, Patience",5,5,61.57669871004848,4058
383,Which are the theological virtues?,1354,"Chastity, Temperance, Fortitude",5,5,61.94913721843356,3229
383,Which are the theological virtues?,1355,"Wisdom, Knowledge, Understanding",5,5,61.51927894077652,5592
384,"The Fifth Commandment states:
",1356,Thou shalt not steal,5,5,60.58781023166862,7679
384,"The Fifth Commandment states:
",1357,You shall have no strange gods before me,5,5,59.83702799173398,5325
384,"The Fifth Commandment states:
",1358,Thou shalt not kill,5,5,69.05969556442956,15547
384,"The Fifth Commandment states:
",1359,Honor thy mother and thy father,5,5,65.50354415039035,11832
385,"In confession, what is penance?	
",1360,Money given to charity,5,5,51.21989202657807,1205
385,"In confession, what is penance?	
",1361,The bread and wine of the Mass,5,5,51.30676771041528,3004
385,"In confession, what is penance?	
",1362,A task assigned by the priest to make up for your sins,5,5,67.69194325693702,33708
385,"In confession, what is penance?	
",1363,A collection of prayers to offer for a sick person,5,5,54.66481785812106,2438
1171,What is the Nicene Creed?,6161,A profession of what we believe as Christians,5,5,70.72400513478819,19500
1171,What is the Nicene Creed?,6171,Rules for the church in Nicaea,5,5,55.63808497536946,3251
1171,What is the Nicene Creed?,6181,An older version of the Creed no longer used by Catholics,5,5,57.65710975962931,5767
1171,What is the Nicene Creed?,6191,None of these,5,5,62.28377034484691,11922
1191,"In the fall, Adam and Eve ate from ____.",6241,The Tree of Knowledge of Good and Evil,5,5,67.20211976511582,31035
1191,"In the fall, Adam and Eve ate from ____.",6251,The Tree of Power,5,5,57.014111824505086,1249
1191,"In the fall, Adam and Eve ate from ____.",6261,The Tree of Courage,5,5,49.2226368159204,671
1191,"In the fall, Adam and Eve ate from ____.",6271,The Tree of Life,5,5,59.43440428380188,7489
1201,"After the fall, Adam and Eve did NOT ____.",6281,Lose the grace of original holiness,5,5,59.134130795683625,5633
1201,"After the fall, Adam and Eve did NOT ____.",6291,Become afraid of God,5,5,60.31097188264059,4924
1201,"After the fall, Adam and Eve did NOT ____.",6301,Become inclined to choose selfishly,5,5,60.94089305103149,6149
1201,"After the fall, Adam and Eve did NOT ____.",6311,Lose the love of God,5,5,68.50802495093916,23810
1291,Which of the choices below has events listed in correct chronological order?,6641,"Jesus was baptized, Mary visited Elizabeth, Moses was given the Ten Commandments",5,5,57.28474903474904,6488
1291,Which of the choices below has events listed in correct chronological order?,6651,"Mary visited Elizabeth, Moses was given the Ten Commandments, Jesus was baptized",5,5,58.86310191865748,6250
1291,Which of the choices below has events listed in correct chronological order?,6661,"Moses was given the Ten Commandments, Mary visited Elizabeth, Jesus was baptized",5,5,70.74712855249595,20404
1291,Which of the choices below has events listed in correct chronological order?,6671,None of these,5,5,61.69913346069869,7339
1331,Why is it important to form your conscience?,6801,To do good and avoid sin,5,5,65.96052779071171,38714
1331,Why is it important to form your conscience?,6811,To memorize the books of the Bible,5,5,46.88175310642896,1240
1331,Why is it important to form your conscience?,6821,To imitate Judas,5,5,48.439018464528665,347
1331,Why is it important to form your conscience?,6831,To become less holy,5,5,40.448113207547166,159
1381,Which would violate the Seventh Commandment?,7001,Taking something that does not belong to you,5,5,69.15767189998546,22957
1381,Which would violate the Seventh Commandment?,7011,Missing Mass because you wanted to sleep late,5,5,60.0909517500276,3023
1381,Which would violate the Seventh Commandment?,7021,Taking the Lord's name in vain,5,5,59.06733630952381,11212
1381,Which would violate the Seventh Commandment?,7031,Gossiping,5,5,62.85861189211705,3204
1391,"In the Hail Mary, what do we ask Mary to do?",7041,Pray for us,5,5,66.57137628452601,35783
1391,"In the Hail Mary, what do we ask Mary to do?",7051,Work miracles for us,5,5,50.40958200495926,942
1391,"In the Hail Mary, what do we ask Mary to do?",7061,Hide our sins,5,5,50.67477422003284,815
1391,"In the Hail Mary, what do we ask Mary to do?",7071,Heal us,5,5,56.7254160806376,2848
1401,Which is not an obstacle to prayer?,7081,Dryness,5,5,62.0656555960837,5213
1401,Which is not an obstacle to prayer?,7091,Distraction,5,5,57.53078158458244,4680
1401,Which is not an obstacle to prayer?,7101,Holiness,5,5,69.61645817280817,22087
1401,Which is not an obstacle to prayer?,7111,Boredom,5,5,59.73796384207611,8433
1411,Which is a Sorrowful Mystery?,7121,The Ascension of Jesus,5,5,58.26720636956289,6243
1411,Which is a Sorrowful Mystery?,7131,The Birth of Jesus,5,5,53.45056645643541,2860
1411,Which is a Sorrowful Mystery?,7141,The Annunciation,5,5,58.1026031102096,4937
1411,Which is a Sorrowful Mystery?,7151,The Crowning with Thorns,5,5,69.4219945043813,26348
1451,Which is a symbol of Baptism?,7281,Sunlight,5,5,54.212633451957295,1410
1451,Which is a symbol of Baptism?,7291,Fire,5,5,62.747201492537314,1340
1451,Which is a symbol of Baptism?,7301,Water,5,5,66.0458002878835,35488
1451,Which is a symbol of Baptism?,7311,Incense,5,5,58.24981440237565,2251
1461,What is the Act of Contrition?,7321,The presence of a guardian angel,5,5,54.09590241272409,2474
1461,What is the Act of Contrition?,7331,A prayer said at the end of Mass,5,5,55.54446778711485,3578
1461,What is the Act of Contrition?,7341,A less powerful version of Reconciliation,5,5,54.86509073543458,2445
1461,What is the Act of Contrition?,7351,"A prayer expressing sorrow for offending God, and a firm choice to avoid future sin",5,5,67.93421369427085,31868
1481,What grace(s) does Confirmation confer?,7401,Marking the recipient as God’s own,5,5,61.27956007650843,5754
1481,What grace(s) does Confirmation confer?,7411,Consecrating the recipient,5,5,57.82483514442277,3590
1481,What grace(s) does Confirmation confer?,7421,Enrolling the recipient in God’s service,5,5,58.596415082846,5474
1481,What grace(s) does Confirmation confer?,7431,All of these,5,5,68.53438137055042,25532
1491,Sacred chrism is _______.,7441,Water,5,5,56.74965111642743,5022
1491,Sacred chrism is _______.,7451,Oil,5,5,68.33467122713947,28656
1491,Sacred chrism is _______.,7461,Salt,5,5,54.05393217893218,924
1491,Sacred chrism is _______.,7471,Scripture,5,5,58.725644615564114,5719
1501,Which describes the Eucharist?,7481,The secret life of Christ,5,5,58.99314639197733,6122
1501,Which describes the Eucharist?,7491,A reenactment of the Mass,5,5,62.99970963995354,7176
1501,Which describes the Eucharist?,7501,The source and summit of the Christian life,5,5,68.83775195447535,18809
1501,Which describes the Eucharist?,7511,The Second Coming of Christ,5,5,63.43257834063972,8213
1521,Which is the highest degree of Holy Orders?,7561,Deacons,5,5,56.56444869614513,2354
1521,Which is the highest degree of Holy Orders?,7571,Priests,5,5,56.37322434484448,2724
1521,Which is the highest degree of Holy Orders?,7581,Bishops,5,5,70.93194659351995,14232
